read_id,ref_id,read_direction,read_number,len_ref,len_ref_aligned,len_read,len_read_windowed,len_read_aligned,distance_aligned,similarity_aligned,category
read945,463,1,1,108,108,108,108,108,0,1.0,mapped_high
read946,464,1,1,108,108,108,108,108,0,1.0,mapped_high
read947,465,1,1,108,108,108,108,108,0,1.0,mapped_high
read948,466,1,1,108,108,108,108,108,0,1.0,mapped_high
read949,467,1,1,108,108,108,108,108,0,1.0,mapped_high
read950,468,1,1,108,108,108,108,108,0,1.0,mapped_high
read951,469,1,1,108,108,108,108,108,0,1.0,mapped_high
read952,470,1,1,108,108,108,108,108,0,1.0,mapped_high
read953,471,1,1,108,108,108,108,108,0,1.0,mapped_high
read954,472,1,1,108,108,108,108,108,0,1.0,mapped_high
read955,473,1,1,108,108,108,108,108,0,1.0,mapped_high
read956,474,1,1,108,108,108,108,108,0,1.0,mapped_high
read957,475,1,1,108,108,108,108,108,0,1.0,mapped_high
read958,476,1,1,108,108,108,108,108,0,1.0,mapped_high
read959,477,1,1,108,108,108,108,108,0,1.0,mapped_high
read960,478,1,1,108,108,108,108,108,0,1.0,mapped_high
read961,479,1,1,108,108,108,108,108,0,1.0,mapped_high
read962,480,1,1,108,108,108,108,108,0,1.0,mapped_high
read963,481,1,1,108,108,108,108,108,0,1.0,mapped_high
read964,482,1,1,108,108,108,108,108,0,1.0,mapped_high
read965,483,1,1,108,108,108,108,108,0,1.0,mapped_high
read966,484,1,1,108,108,108,108,108,0,1.0,mapped_high
read967,485,1,1,108,108,108,108,108,0,1.0,mapped_high
read968,486,1,1,108,108,108,108,108,0,1.0,mapped_high
read969,487,1,1,108,108,108,108,108,0,1.0,mapped_high
read970,488,1,1,108,108,108,108,108,0,1.0,mapped_high
read971,489,1,1,108,108,108,108,108,0,1.0,mapped_high
read972,490,1,1,108,108,108,108,108,0,1.0,mapped_high
read973,491,1,1,108,108,108,108,108,0,1.0,mapped_high
read974,492,1,1,108,108,108,108,108,0,1.0,mapped_high
read975,493,1,1,108,108,108,108,108,0,1.0,mapped_high
read976,494,1,1,108,108,108,108,108,0,1.0,mapped_high
read977,495,1,1,108,108,108,108,108,0,1.0,mapped_high
read978,496,1,1,108,108,108,108,108,0,1.0,mapped_high
read979,497,1,1,108,108,108,108,108,0,1.0,mapped_high
read980,498,1,1,108,108,108,108,108,0,1.0,mapped_high
read981,499,1,1,108,108,108,108,108,0,1.0,mapped_high
read982,500,1,1,108,108,108,108,108,0,1.0,mapped_high
read983,501,1,1,108,108,108,108,108,0,1.0,mapped_high
read984,502,1,1,108,108,108,108,108,0,1.0,mapped_high
read985,503,1,1,108,108,108,108,108,0,1.0,mapped_high
read986,504,1,1,108,108,108,108,108,0,1.0,mapped_high
read987,505,1,1,108,108,108,108,108,0,1.0,mapped_high
read988,506,1,1,108,108,108,108,108,0,1.0,mapped_high
read989,507,1,1,108,108,108,108,108,0,1.0,mapped_high
read990,508,1,1,108,108,108,108,108,0,1.0,mapped_high
read991,509,1,1,108,108,108,108,108,0,1.0,mapped_high
read992,510,1,1,108,108,108,108,108,0,1.0,mapped_high
read993,511,1,1,108,108,108,108,108,0,1.0,mapped_high
read994,512,1,1,108,108,108,108,108,0,1.0,mapped_high
read995,513,1,1,108,108,108,108,108,0,1.0,mapped_high
read996,514,1,1,108,108,108,108,108,0,1.0,mapped_high
read997,515,1,1,108,108,108,108,108,0,1.0,mapped_high
read601,856,1,1,108,108,108,108,108,0,1.0,mapped_high
read602,857,1,1,108,108,108,108,108,0,1.0,mapped_high
read603,858,1,1,108,108,108,108,108,0,1.0,mapped_high
read401,149,1,1,108,108,108,108,108,0,1.0,mapped_high
read402,150,1,1,108,108,108,108,108,0,1.0,mapped_high
read403,151,1,1,108,108,108,108,108,0,1.0,mapped_high
read404,152,1,1,108,108,108,108,108,0,1.0,mapped_high
read405,153,1,1,108,108,108,108,108,0,1.0,mapped_high
read406,154,1,1,108,108,108,108,108,0,1.0,mapped_high
read407,155,1,1,108,108,108,108,108,0,1.0,mapped_high
read408,156,1,1,108,108,108,108,108,0,1.0,mapped_high
read409,157,1,1,108,108,108,108,108,0,1.0,mapped_high
read410,158,1,1,108,108,108,108,108,0,1.0,mapped_high
read411,159,1,1,108,108,108,108,108,0,1.0,mapped_high
read412,160,1,1,108,108,108,108,108,0,1.0,mapped_high
read413,161,1,1,108,108,108,108,108,0,1.0,mapped_high
read414,162,1,1,108,108,108,108,108,0,1.0,mapped_high
read415,163,1,1,108,108,108,108,108,0,1.0,mapped_high
read416,164,1,1,108,108,108,108,108,0,1.0,mapped_high
read417,165,1,1,108,108,108,108,108,0,1.0,mapped_high
read418,166,1,1,108,108,108,108,108,0,1.0,mapped_high
read419,167,1,1,108,108,108,108,108,0,1.0,mapped_high
read420,168,1,1,108,108,108,108,108,0,1.0,mapped_high
read421,169,1,1,108,108,108,108,108,0,1.0,mapped_high
read422,170,1,1,108,108,108,108,108,0,1.0,mapped_high
read423,171,1,1,108,108,108,108,108,0,1.0,mapped_high
read424,172,1,1,108,108,108,108,108,0,1.0,mapped_high
read425,173,1,1,108,108,108,108,108,0,1.0,mapped_high
read426,174,1,1,108,108,108,108,108,0,1.0,mapped_high
read427,175,1,1,108,108,108,108,108,0,1.0,mapped_high
read428,176,1,1,108,108,108,108,108,0,1.0,mapped_high
read429,177,1,1,108,108,108,108,108,0,1.0,mapped_high
read430,178,1,1,108,108,108,108,108,0,1.0,mapped_high
read431,179,1,1,108,108,108,108,108,0,1.0,mapped_high
read432,180,1,1,108,108,108,108,108,0,1.0,mapped_high
read433,181,1,1,108,108,108,108,108,0,1.0,mapped_high
read434,182,1,1,108,108,108,108,108,0,1.0,mapped_high
read435,183,1,1,108,108,108,108,108,0,1.0,mapped_high
read436,184,1,1,108,108,108,108,108,0,1.0,mapped_high
read437,185,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read438,186,1,1,108,108,108,108,108,0,1.0,mapped_high
read439,187,1,1,108,108,108,108,108,0,1.0,mapped_high
